satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department_RandD,Department_accounting,Department_hr,Department_management,Department_marketing,Department_product_mng,Department_sales,Department_support,Department_technical,salary_low,salary_medium,satisfaction_level_sq,avg_hours_x_salary_low,avg_hours_x_salary_medium,time_spend_x_salary_low,time_spend_x_salary_medium,num_project_x_salary_low,num_project_x_salary_medium
0.43,0.47,2,248,2,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.18489999999999998,0,248,0,2,0,2
0.39,0.56,2,147,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1521,0,147,0,3,0,2
0.85,0.9,2,168,2,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.7224999999999999,0,168,0,2,0,2
0.38,0.52,2,128,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1444,0,128,0,3,0,2
0.76,0.84,5,227,5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,0.5776,0,227,0,5,0,5
0.44,0.51,2,135,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1936,0,135,0,3,0,2
0.73,1.0,4,268,5,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.5328999999999999,0,268,0,5,0,4
0.43,0.53,2,136,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.18489999999999998,0,136,0,3,0,2
0.43,0.51,2,149,3,1,1,0,False,True,False,False,False,False,False,False,False,False,True,0.18489999999999998,0,149,0,3,0,2
0.09,0.96,7,264,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.0081,0,264,0,4,0,7
0.43,0.53,2,143,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.18489999999999998,0,143,0,3,0,2
0.45,0.57,2,138,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.2025,0,138,0,3,0,2
0.42,0.48,2,146,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,0.17639999999999997,0,0,0,0,0,0
0.41,0.46,2,150,3,1,1,0,False,False,True,False,False,False,False,False,False,True,False,0.16809999999999997,150,0,3,0,2,0
0.44,0.55,2,156,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1936,0,156,0,3,0,2
0.09,0.92,7,245,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0081,0,245,0,4,0,7
0.41,0.51,2,156,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.16809999999999997,0,156,0,3,0,2
0.43,0.51,2,143,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.18489999999999998,0,143,0,3,0,2
0.38,0.51,2,159,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1444,159,0,3,0,2,0
0.85,0.96,4,217,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.7224999999999999,217,0,5,0,4,0
0.88,0.91,4,234,6,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.7744,234,0,6,0,4,0
0.44,0.46,2,138,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1936,138,0,3,0,2,0
0.11,0.92,7,265,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0121,265,0,4,0,7,0
0.38,0.5,2,145,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1444,145,0,3,0,2,0
0.09,0.78,6,263,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0081,263,0,4,0,6,0
0.11,0.79,6,264,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0121,264,0,4,0,6,0
0.11,0.88,6,253,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0121,253,0,4,0,6,0
0.44,0.48,2,155,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1936,155,0,3,0,2,0
0.38,0.51,2,137,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1444,137,0,3,0,2,0
0.1,0.87,6,254,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,254,0,5,0,6,0
0.45,0.57,2,143,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.2025,143,0,3,0,2,0
0.11,0.94,7,280,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0121,280,0,5,0,7,0
0.36,0.48,2,136,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1296,136,0,3,0,2,0
0.72,0.95,5,271,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.5184,271,0,5,0,5,0
0.43,0.48,2,157,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.18489999999999998,157,0,3,0,2,0
0.45,0.5,2,150,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.2025,150,0,3,0,2,0
0.4,0.53,2,127,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16000000000000003,127,0,3,0,2,0
0.1,0.81,6,271,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.010000000000000002,271,0,4,0,6,0
0.83,0.93,5,257,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.6889,257,0,5,0,5,0
0.11,0.8,7,305,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,305,0,4,0,7
0.43,0.5,2,152,3,0,1,0,False,False,False,True,False,False,False,False,False,False,True,0.18489999999999998,0,152,0,3,0,2
0.38,0.5,2,144,3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.1444,0,144,0,3,0,2
0.83,1.0,5,269,5,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.6889,0,269,0,5,0,5
0.11,0.82,7,285,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.0121,0,285,0,4,0,7
0.43,0.52,2,136,3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.18489999999999998,0,136,0,3,0,2
0.11,0.88,6,294,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.0121,0,294,0,4,0,6
0.43,0.46,2,157,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.18489999999999998,0,157,0,3,0,2
0.1,0.89,6,280,4,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.010000000000000002,0,280,0,4,0,6
0.44,0.51,2,152,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.1936,0,152,0,3,0,2
0.82,0.91,5,276,6,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.6723999999999999,0,276,0,6,0,5
0.1,0.86,6,247,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,247,0,4,0,6
0.1,0.95,5,286,4,0,1,0,True,False,False,False,False,False,False,False,False,False,False,0.010000000000000002,0,0,0,0,0,0
0.3,0.89,5,257,5,0,1,0,True,False,False,False,False,False,False,False,False,True,False,0.09,257,0,5,0,5,0
0.1,0.93,6,258,4,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,258,0,4,0,6
0.39,0.5,2,151,3,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.1521,0,151,0,3,0,2
0.14,0.47,4,175,2,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.019600000000000003,0,175,0,2,0,4
0.82,0.92,4,252,5,0,1,0,False,False,False,False,True,False,False,False,False,False,True,0.6723999999999999,0,252,0,5,0,4
0.1,0.85,6,266,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.010000000000000002,266,0,4,0,6,0
0.09,0.9,6,295,4,0,1,0,False,True,False,False,False,False,False,False,False,True,False,0.0081,295,0,4,0,6,0
0.54,0.83,6,165,6,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.2916,165,0,6,0,6,0
0.61,0.58,2,264,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.3721,264,0,4,0,2,0
0.1,0.79,6,275,4,0,1,0,False,False,False,True,False,False,False,False,False,True,False,0.010000000000000002,275,0,4,0,6,0
0.1,0.9,6,299,4,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.010000000000000002,299,0,4,0,6,0
0.36,0.49,2,147,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.1296,147,0,3,0,2,0
0.1,0.97,7,306,4,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.010000000000000002,306,0,4,0,7,0
0.84,1.0,5,242,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.7055999999999999,242,0,5,0,5,0
0.38,0.51,2,159,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1444,159,0,3,0,2,0
0.41,0.49,2,147,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.16809999999999997,147,0,3,0,2,0
0.37,0.51,2,154,3,1,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,154,0,3,0,2,0
0.43,0.56,2,129,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.18489999999999998,129,0,3,0,2,0
0.46,0.53,2,161,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2116,161,0,3,0,2,0
0.09,0.84,6,269,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0081,269,0,4,0,6,0
0.78,0.86,5,274,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6084,274,0,5,0,5,0
0.45,0.53,2,159,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2025,159,0,3,0,2,0
0.42,0.47,2,135,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.17639999999999997,135,0,3,0,2,0
0.46,0.53,2,147,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2116,147,0,3,0,2,0
0.39,0.49,2,142,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1521,142,0,3,0,2,0
0.36,0.51,2,130,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1296,130,0,3,0,2,0
0.43,0.53,2,147,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.18489999999999998,0,147,0,3,0,2
0.85,0.87,5,246,5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,0.7224999999999999,0,246,0,5,0,5
0.11,0.92,6,281,4,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.0121,0,281,0,4,0,6
0.11,0.9,6,253,4,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.0121,0,253,0,4,0,6
0.38,0.47,2,128,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1444,0,128,0,3,0,2
0.43,0.57,2,129,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.18489999999999998,0,129,0,3,0,2
0.75,1.0,5,223,6,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.5625,0,223,0,6,0,5
0.11,0.92,6,269,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.0121,0,269,0,4,0,6
0.1,0.9,7,269,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,269,0,4,0,7
0.1,0.81,7,244,5,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.010000000000000002,0,244,0,5,0,7
0.37,0.5,2,154,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1369,0,154,0,3,0,2
0.11,0.93,5,140,5,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.0121,0,140,0,5,0,5
0.45,0.46,2,159,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,0.2025,0,0,0,0,0,0
0.44,0.48,2,158,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1936,158,0,3,0,2,0
0.44,0.56,2,133,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.1936,0,133,0,3,0,2
0.11,0.77,6,247,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,247,0,4,0,6
0.79,0.93,5,268,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.6241000000000001,0,268,0,5,0,5
0.8,0.9,5,267,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.6400000000000001,0,267,0,5,0,5
0.1,0.87,7,251,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.010000000000000002,251,0,5,0,7,0
0.09,0.93,6,279,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0081,279,0,4,0,6,0
0.7,0.84,6,161,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.48999999999999994,161,0,4,0,6,0
0.72,0.84,4,256,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.5184,256,0,5,0,4,0
0.11,0.8,6,304,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0121,304,0,4,0,6,0
0.39,0.51,2,137,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1521,137,0,3,0,2,0
0.4,0.49,2,144,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16000000000000003,144,0,3,0,2,0
0.43,0.54,2,142,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.18489999999999998,142,0,3,0,2,0
0.76,0.87,5,262,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.5776,262,0,5,0,5,0
0.4,0.48,2,142,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16000000000000003,142,0,3,0,2,0
0.09,0.89,6,282,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0081,282,0,4,0,6,0
0.37,0.54,2,157,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1369,157,0,3,0,2,0
0.87,0.91,5,228,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.7569,228,0,5,0,5,0
0.1,0.86,6,283,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,283,0,4,0,6,0
0.11,0.86,6,286,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0121,286,0,4,0,6,0
0.43,0.5,2,148,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.18489999999999998,148,0,3,0,2,0
0.1,0.81,6,245,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,245,0,4,0,6,0
0.11,0.95,6,279,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0121,279,0,4,0,6,0
0.85,0.87,5,245,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.7224999999999999,245,0,5,0,5,0
0.37,0.49,2,138,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1369,138,0,3,0,2,0
0.44,0.52,2,141,3,0,1,0,False,False,False,True,False,False,False,False,False,True,False,0.1936,141,0,3,0,2,0
0.1,0.83,7,302,5,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,302,0,5,0,7
0.11,0.89,6,268,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.0121,0,268,0,4,0,6
0.87,0.88,5,240,5,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.7569,0,240,0,5,0,5
0.39,0.49,2,127,3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.1521,0,127,0,3,0,2
0.1,0.94,7,264,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,264,0,4,0,7
0.44,0.53,2,155,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.1936,0,155,0,3,0,2
0.4,0.49,2,143,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.16000000000000003,0,143,0,3,0,2
0.76,0.98,5,217,6,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.5776,0,217,0,6,0,5
0.46,0.55,2,147,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.2116,0,147,0,3,0,2
0.9,0.92,4,271,5,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.81,0,271,0,5,0,4
0.85,0.87,4,273,5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.7224999999999999,0,273,0,5,0,4
0.1,0.78,5,285,4,1,1,0,True,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,285,0,4,0,5
0.43,0.49,2,131,3,0,1,0,True,False,False,False,False,False,False,False,False,False,False,0.18489999999999998,0,0,0,0,0,0
0.2,0.5,5,135,6,0,1,0,True,False,False,False,False,False,False,False,False,True,False,0.04000000000000001,135,0,6,0,5,0
0.81,0.92,5,239,5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.6561000000000001,0,239,0,5,0,5
0.83,0.85,5,237,5,0,1,0,False,False,False,False,True,False,False,False,False,False,True,0.6889,0,237,0,5,0,5
0.14,0.75,4,277,5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,0.019600000000000003,0,277,0,5,0,4
0.1,0.84,5,303,5,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,303,0,5,0,5
0.91,0.98,4,242,6,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.8281000000000001,242,0,6,0,4,0
0.37,0.57,2,158,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1369,158,0,3,0,2,0
0.42,0.57,2,147,3,1,1,0,False,False,False,True,False,False,False,False,False,True,False,0.17639999999999997,147,0,3,0,2,0
0.39,0.68,2,282,5,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.1521,282,0,5,0,2,0
0.39,0.54,2,154,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.1521,154,0,3,0,2,0
0.44,0.52,2,149,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.1936,149,0,3,0,2,0
0.37,0.45,2,149,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,149,0,3,0,2,0
0.39,0.53,2,146,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1521,146,0,3,0,2,0
0.72,0.94,4,258,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.5184,258,0,5,0,4,0
0.37,0.49,2,148,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,148,0,3,0,2,0
0.82,0.94,5,236,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6723999999999999,236,0,5,0,5,0
0.42,0.52,2,134,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.17639999999999997,134,0,3,0,2,0
0.59,1.0,2,155,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.34809999999999997,155,0,5,0,2,0
0.82,0.86,5,257,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6723999999999999,257,0,5,0,5,0
0.73,0.97,6,189,2,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.5328999999999999,189,0,2,0,6,0
0.78,0.66,3,164,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6084,164,0,3,0,3,0
0.09,0.95,6,271,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0081,271,0,4,0,6,0
0.1,0.97,6,280,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.010000000000000002,280,0,4,0,6,0
0.45,0.46,2,149,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2025,149,0,3,0,2,0
0.83,0.81,5,219,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6889,219,0,5,0,5,0
0.43,0.51,2,128,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.18489999999999998,128,0,3,0,2,0
0.4,0.47,2,128,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.16000000000000003,0,128,0,3,0,2
0.43,0.46,2,157,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.18489999999999998,0,157,0,3,0,2
0.78,0.93,4,225,5,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.6084,0,225,0,5,0,4
0.39,0.45,2,140,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1521,0,140,0,3,0,2
0.11,0.97,6,310,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.0121,0,310,0,4,0,6
0.36,0.52,2,143,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.1296,0,143,0,3,0,2
0.36,0.54,2,153,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.1296,0,153,0,3,0,2
0.1,0.79,7,310,4,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.010000000000000002,0,310,0,4,0,7
0.4,0.47,2,136,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.16000000000000003,0,136,0,3,0,2
0.81,0.85,4,251,6,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.6561000000000001,0,251,0,6,0,4
0.4,0.47,2,144,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.16000000000000003,0,144,0,3,0,2
